YYYYMMDD,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,YEAR,MO,DY
20221012,1.3792734392064143,13.23888801625554,51.11636025600182,3.383058282198563,0.8550856565323007,2022,10,12
20221013,2.5348505989449266,16.83711172212984,73.67864321139942,3.0262062296836723,0.2164475531249267,2022,10,13
20221014,0.5376366889133434,14.16950613738728,78.5719677348452,3.40889145840433,0.6683186123699117,2022,10,14
20221015,1.649892362911778,16.96056530484378,71.02500542212871,3.1941548159924236,0.5755974259274704,2022,10,15
20221016,1.1852721030922653,13.581350319008804,60.952722081373075,3.145871497051682,0.7167593337973784,2022,10,16
20221017,0.0,16.73833296703474,66.7452454617806,3.162685976364255,2.0602663591158605,2022,10,17
20221018,4.1480126055935695,16.80557519614249,69.33721216435879,3.096934980194959,0.0386755707681726,2022,10,18
20221019,3.082351767614431,17.30112247004628,57.37299014876954,3.599248721967578,0.40361501358274154,2022,10,19
20221020,3.0682210942473276,18.826027622828185,66.39940049124272,3.4371144809440324,0.08627891851107804,2022,10,20
20221021,1.5677562259616256,17.362407717115364,72.44998758240001,4.5867480454654,0.6398682604017496,2022,10,21
20221022,0.6090388220236097,16.67166203390291,60.00897578867136,3.006468996136808,1.157448945904603,2022,10,22
20221023,4.2607705107039635,16.287552908768383,55.428725227846755,6.763298831953539,0.01012594629276784,2022,10,23
20221024,1.5969182746802633,14.007165849163625,81.64927574058194,3.023958244869735,0.2510928352382326,2022,10,24
20221025,3.2744657654826854,14.407908734948622,67.69774746863592,4.156507488607123,0.033614458762568335,2022,10,25
20221026,0.0,14.880626686397436,67.35881691858575,3.2002468807543907,4.248943889673762,2022,10,26
20221027,3.838398639634149,16.79346698719829,62.50091431628029,3.9182858468187534,0.04080224523496703,2022,10,27
20221028,0.7698186441234629,18.14026727532028,63.855013650481965,3.6842770063686867,0.7739910503333651,2022,10,28
20221029,2.754719926851649,16.912817694557177,69.42672366421854,3.56929887263113,0.08641691930024326,2022,10,29
20221030,1.378694925048281,13.689368357126153,63.368339553676826,3.8448839725403516,0.4541649170622214,2022,10,30
20221031,2.6575200559470504,15.38914540923042,53.35464818729953,4.38644612858325,0.27754416745126864,2022,10,31
20221101,2.3596741659826876,17.824078161689858,61.84937733372227,3.1580141456313724,0.07949951509891341,2022,11,1
20221102,0.9137144575511269,14.259641356069123,70.88178642487861,3.095149053837925,0.919078574070462,2022,11,2
20221103,1.9584716329955405,15.184997000849274,83.85216086190471,5.063619937226729,0.43765179210500005,2022,11,3
20221104,2.0512944313027566,19.327780123485866,66.67342035745091,3.251206650444368,0.11129014200185845,2022,11,4
20221105,2.3998884519005235,15.502875767576741,55.133069905778925,5.1123359904482815,0.16227616437974637,2022,11,5
20221106,1.4404330213750869,12.719887436050588,69.85263694842025,3.1718859427459636,0.4739446063278612,2022,11,6
20221107,0.8843119268792645,10.05284865351216,72.72664071673083,4.40164270995949,0.6411232765329604,2022,11,7
20221108,2.205508681774888,13.47467767286484,63.581513820798556,4.998588520176334,0.10185698930550191,2022,11,8
20221109,3.2884468171353016,13.574912667900401,71.42943369156703,4.274185878450549,0.0958205112806581,2022,11,9
20221110,2.076040901206378,15.729526595335757,87.32989958681355,5.30882360545715,0.5499892285819877,2022,11,10
20221111,1.5520070279522298,11.803613476443921,61.92356209919399,4.296317169816203,0.49798701765278985,2022,11,11
20221112,2.773589196722149,16.34527089392339,79.81466414051906,4.145412947019232,0.10336490757653707,2022,11,12
20221113,0.5364950636999265,11.055535927629245,77.50682139111072,3.3349427122708213,0.07285799702468938,2022,11,13
20221114,1.4938227838690692,9.77500521509136,74.46002686368504,3.2252613379394073,0.012891192788948215,2022,11,14
20221115,0.0,14.239982284996664,67.16438307883097,4.877914879405116,2.5627709723187375,2022,11,15
20221116,1.6665327687575693,15.493049545888766,65.39186058378401,4.333965652544834,0.39132176179385403,2022,11,16
20221117,1.0196938536391515,13.273700205912137,68.13524927952386,3.7849326335706523,0.3677269496133054,2022,11,17
20221118,0.4513942403481839,11.574855157482911,76.0729585695435,4.2624120432329144,0.5427626619823528,2022,11,18
20221119,0.5696163038549429,13.32961815036879,82.4411548022697,3.4001755704728844,0.30003512266178745,2022,11,19
20221120,1.476808410827404,9.53321746685135,80.95362305430177,3.9229620044124887,0.37930017286609125,2022,11,20
20221121,2.8369419834577703,12.972981975763657,84.20861392194857,4.707019986237512,0.04285624073282153,2022,11,21
20221122,0.0,15.544088698690457,81.9810236547795,3.293022538524877,1.1021980424945608,2022,11,22
20221123,3.3828425420228005,10.854807059897253,70.56294438292741,8.434571002100633,0.538910360588948,2022,11,23
20221124,0.0,12.50109152632564,80.68895233789718,4.215086737899521,1.0942213700283787,2022,11,24
20221125,1.1172606816696207,11.182976411377364,76.19288663974412,3.2549001179962933,0.00033414603047753625,2022,11,25
20221126,0.0,12.518610517413917,91.0478897927344,3.342310784436414,1.044917159244478,2022,11,26
20221127,0.09923944593776368,12.096932086867554,89.01003126672256,3.9987979135140765,0.41353938716262384,2022,11,27
20221128,0.9802192881776655,9.972212851996925,77.22921780592604,3.420786604985322,0.161566583715965,2022,11,28
20221129,0.05829278979996988,12.666370711957633,99.41997195092709,3.7447277092820537,0.19375805412997854,2022,11,29
20221130,2.0260549547030813,13.084039917219243,61.082979017096264,3.165151755798205,0.023068128126733686,2022,11,30
20221201,0.6555421914586002,11.860071899387814,100.84719235436833,4.1660942121593525,0.5183291278423697,2022,12,1
20221202,0.4675817449050225,13.936552362306173,69.00885009302606,4.003825560414312,0.6062645076230001,2022,12,2
20221203,0.0,17.910790987443754,63.11937007527355,3.2928078514421717,2.08118834349314,2022,12,3
20221204,0.28102405251094054,13.538825486845253,91.00674457168945,4.829346510339391,0.3823663061095919,2022,12,4
20221205,0.0,13.51347487165622,76.48982912232218,3.7292313077795667,0.8358852128527011,2022,12,5
20221206,0.0,13.339817921921236,83.41039047048228,4.20634741241581,2.46632833682975,2022,12,6
20221207,1.3470920244953415,13.881384221086869,63.3807700841909,3.2061217892661853,0.06792882974018306,2022,12,7
20221208,1.9294206236479523,11.603726193572399,72.11220734892304,3.8875319223949916,0.09709879081469344,2022,12,8
20221209,0.0,12.701996561430335,86.27730987216631,3.7266959823000545,0.7269382973723043,2022,12,9
20221210,0.0,10.95309607563636,65.29734411185757,3.003674366961307,1.2795203370866195,2022,12,10
20221211,1.5930064028786242,11.515118844801298,81.80228989421346,3.32312559770268,0.014393680650585673,2022,12,11
20221212,0.31908734560451246,13.826358649291516,70.48719986667773,3.1536031401428977,0.7421204995389923,2022,12,12
20221213,0.0,16.60496963771012,82.43549985240172,3.174471473459547,0.8725593138709039,2022,12,13
20221214,1.5256418280743875,13.016914881851859,80.2739362679589,4.710247815957048,0.3981613486026529,2022,12,14
20221215,0.6546039480851435,12.65331035926608,94.29260875009837,3.781299519955835,0.29754417482293305,2022,12,15
20221216,0.8967079088643994,11.040970081661255,87.22660633910017,3.894046307068905,0.10150409969442821,2022,12,16
20221217,0.3145487425428602,9.71863367722717,77.58658572690457,5.259671995038988,0.9264898590322034,2022,12,17
20221218,2.955192788902424,15.035639146244268,90.43537777010214,6.955853905199813,0.028350454747865343,2022,12,18
20221219,0.9115440235198089,10.86772615904856,81.56209888810662,3.508837663076557,0.3609560731345249,2022,12,19
20221220,0.38674615723211714,11.641202153455216,66.71404564723454,3.492351692933071,0.031669800277250366,2022,12,20
20221221,0.7549039395790116,14.254267835942223,59.31205669819461,3.550861257555,0.6213221650135147,2022,12,21
20221222,1.958800908711787,12.839744357813121,90.1096741934429,4.8977057550893335,0.15005730228236158,2022,12,22
20221223,0.4605292727138234,9.444333371316553,82.74296680563654,4.057225367123011,0.6785893744684796,2022,12,23
20221224,3.275186528941564,12.042750278345828,77.73780870970899,5.75528896030933,0.06197921693006968,2022,12,24
20221225,1.3555293692536132,10.914535682430161,91.52008921489661,4.495575750204675,0.09009396665165438,2022,12,25
20221226,2.0147416323399407,11.598069696163167,80.08556466302542,4.75401458512378,0.14894396388254486,2022,12,26
20221227,0.0,10.509020764149248,62.812143996513726,3.192180130773971,0.9957530594386019,2022,12,27
20221228,0.6160220506272164,10.170313113526086,75.54638328920555,5.541962025691394,0.5822831230611882,2022,12,28
20221229,1.3534169007417098,13.269760971151936,73.36084843718761,3.9341957617521164,0.3302934616842489,2022,12,29
20221230,0.09884498982905365,15.054482576522854,77.20311892452685,3.1714904895995852,0.5243725888637168,2022,12,30
20221231,0.0,12.107572509063678,62.87342973294951,3.205531439796131,1.6022366303804707,2022,12,31
20230101,1.4264183372924601,13.258905120926578,94.14202968451896,4.485598214090308,0.015713211777187434,2023,1,1
20230102,1.1102637241233286,15.875571778870407,72.57640553316688,3.4925632083859943,0.11002661357172167,2023,1,2
20230103,0.4707250348975991,10.031739215889367,69.60677760659853,3.353724982501975,0.445648253740443,2023,1,3
20230104,1.272650328130581,14.17467728272197,66.41836946981586,3.359993491351246,0.41916905098627044,2023,1,4
20230105,1.9694539499790769,13.122712949813778,84.2984379437437,3.6976885229643517,0.2399509293283835,2023,1,5
20230106,0.8856280805346636,14.98192774748425,71.6732424769235,3.383907184661166,0.49737370364058375,2023,1,6
20230107,2.3724669025858263,11.807811414511386,94.47049929019698,5.405543487846357,0.2973318430778148,2023,1,7
20230108,0.7074755325929736,15.705519373058616,69.56993402380547,3.5155718155553326,0.7228659423550228,2023,1,8
20230109,1.5259103104659664,12.87198935004487,91.67157835622152,3.3647838657497844,0.06801150409910973,2023,1,9
20230110,1.0344187944408094,10.477376610864182,97.34460927816295,3.2825926970626176,0.0445463778216142,2023,1,10
20230111,0.0,9.662705423397053,70.19059402093825,3.3103427865750636,0.8097003278131218,2023,1,11
20230112,2.158643127180307,12.452056990439388,63.96590647111883,3.802196688598182,0.225143359402702,2023,1,12
20230113,3.183889947659584,13.797674066967877,67.71880678496044,6.15409761934499,0.05836015564719303,2023,1,13
20230114,0.09259317264113631,11.892740365552283,104.5028829896853,3.1016161485606784,0.21302779183927908,2023,1,14
20230115,0.806509908461833,10.009233872776079,66.02698147389683,4.869081855725607,0.5674765678605285,2023,1,15
20230116,0.8785330203512922,11.770080157255729,72.76944692664998,4.589298366263481,0.5145590946858155,2023,1,16
20230117,1.9989230465058112,13.588111249268486,84.34557124831503,4.796545319771285,0.24962715036909502,2023,1,17
20230118,3.8609985454941143,16.283195037417563,68.72773795502515,5.816348237969462,0.040194830913403076,2023,1,18
20230119,1.5462992435321201,12.72611403992361,77.37774432113339,3.725953895243553,0.297774032324424,2023,1,19
20230120,2.210006604851622,12.15917795184758,72.78931917089224,3.6421967991578565,0.24586976864812968,2023,1,20
20230121,0.8993420340462578,13.722484261410287,72.93693435529991,3.219819354918718,0.252308059942721,2023,1,21
20230122,0.8519512384204088,14.263855684116963,82.25447481638562,3.8330778042812668,0.2525574630289388,2023,1,22
20230123,1.6328161172519886,12.333398471439715,72.98203074941021,4.745743466732048,0.06565517712335464,2023,1,23
20230124,0.878981569971517,11.885921542435636,72.62674078331645,4.244387495605848,0.33335805111912564,2023,1,24
20230125,1.4214537302844508,14.397007459612468,67.06149727480022,3.132167953069125,0.13082693861181655,2023,1,25
20230126,1.0592102462331179,13.670169343276307,69.55815836829488,3.4785154059735124,0.23506253399821764,2023,1,26
20230127,1.2076186747333593,13.152438406625095,73.42738678645851,3.976086578251946,0.6959224800036816,2023,1,27
20230128,2.8479484395291084,15.200955816100048,88.8139005023377,5.249067282750252,0.030536316394685903,2023,1,28
20230129,0.0,13.893912383278925,64.80094411918122,3.201578347960173,1.395079815993351,2023,1,29
20230130,0.36781823759937093,14.05524731968869,91.07781556272931,5.4960139883062595,1.5011229695004098,2023,1,30
20230131,2.3009754740881867,14.698897395380524,79.17648541953187,3.4473092531132083,0.005142127793654152,2023,1,31
20230201,1.2145743830485707,15.619746964156803,74.00868019267855,3.46475508114471,0.9417925426329821,2023,2,1
20230202,2.7716373224169084,15.835445025621379,71.36687161728081,4.382591723422419,0.0366481054269811,2023,2,2
20230203,1.63457526710145,15.550147903084207,92.57533968643328,4.900359715575897,0.5084076933826289,2023,2,3
20230204,0.9294337969222207,12.442502330858098,84.5916109401242,3.884507229245938,0.36649780807838295,2023,2,4
20230205,0.7417258689794912,12.217691760575194,54.6021791150029,3.0595776670134134,0.4172445985663748,2023,2,5
20230206,2.765377176437297,19.125812163891677,73.74561452582056,3.074876205041353,0.014772406070853913,2023,2,6
20230207,1.9406890169699056,13.23197659664407,54.170462362527964,4.22597892023355,0.6293935101008562,2023,2,7
20230208,2.270409925826755,16.569557439845596,87.28087146255133,6.74651021320145,0.8025273819969388,2023,2,8
20230209,1.7004919995407048,16.32109135970766,68.42962504432731,3.1893285897301373,0.44599972296444157,2023,2,9
20230210,2.4261381611726116,12.620365183563187,70.76389853490322,4.954659043911826,0.0863019134646127,2023,2,10
20230211,3.3610537686575794,14.89140206317921,81.89098404841397,3.5879979204622816,0.015454236729828543,2023,2,11
20230212,2.2110879618105432,13.598436950585347,63.341097922067874,3.1462882725593273,0.18331117183813614,2023,2,12
20230213,2.1775025295152846,16.380418970344188,70.8921990869312,3.8816170338889506,0.851846782222498,2023,2,13
20230214,4.813604935951992,19.731322333799916,90.25413822612141,7.64786036921903,0.1865022348738585,2023,2,14
20230215,2.238009216548545,18.036477583262,80.70455377442228,6.055129331240986,0.7878238065127757,2023,2,15
20230216,0.8103282217391536,16.35720057837117,83.77470270211595,3.0247304306003446,0.5025367405531883,2023,2,16
20230217,1.2565181415776476,15.965646125673567,67.00636784922362,3.1792228777875913,0.9517089815872497,2023,2,17
20230218,1.4069520557107786,14.0848640959335,61.346940786131405,3.979820066132198,0.7571099635752603,2023,2,18
20230219,0.0,15.22988385924087,82.62983261816362,3.0988315767898675,0.9985577587311524,2023,2,19
20230220,3.180058383624335,16.444108892342918,82.65229912556326,4.382249131077286,0.134287686417153,2023,2,20
20230221,3.697937691144463,18.425735995618005,70.13696774467951,3.570075695504146,0.076632649323164,2023,2,21
20230222,1.0551417248004062,16.252717796654238,63.94247427823244,4.526051845407418,1.0666789962691048,2023,2,22
20230223,1.1948897813961292,18.314703969891486,69.31673828907918,3.690669614553303,1.1348225826036735,2023,2,23
20230224,2.9960566289988853,19.746396800872873,82.51180013897041,3.819721363991795,0.05165318669083379,2023,2,24
20230225,3.2240433586507127,16.386929703633808,60.473528935433364,3.078679395629809,0.031402269051375616,2023,2,25
20230226,3.01862293317572,18.340892297544954,86.10564614298366,3.680458302946155,0.10383590964853356,2023,2,26
20230227,3.3706280096829193,20.90422618658281,63.94833918222427,4.720853413580111,0.27989999026493445,2023,2,27
20230228,0.0,17.45142377087064,58.82714350683093,3.914194001310974,2.629994174749181,2023,2,28
20230301,0.0,15.885794311086899,69.02867182350622,3.302694491512467,1.6806319201893631,2023,3,1
20230302,4.059711307302432,17.851023955209868,66.33115164727761,3.411097303141925,0.04013493434421055,2023,3,2
20230303,3.0173505931664653,18.892174480724115,65.16554360212302,4.1713212255030125,0.5540123595298568,2023,3,3
20230304,3.707821808189647,16.839972195085593,41.23837332545939,3.207800590656085,0.02555584652303277,2023,3,4
20230305,4.311232498429163,19.3496109201624,51.52281018772756,4.210054195369217,0.32608502809824536,2023,3,5
20230306,3.3305633050465984,22.199368000621455,51.80211452784606,3.429792699560812,0.406699251446314,2023,3,6
20230307,2.6252735327975474,17.42487658381324,56.263973707822764,5.074897639984405,1.1072729433689126,2023,3,7
20230308,3.259795734216835,13.160034024827892,86.37486108567518,6.114583836888507,0.4687937330212312,2023,3,8
20230309,1.8202246580164574,16.27840228608982,65.07978080764889,3.2719791430091645,0.4429822154051609,2023,3,9
20230310,4.221214343160513,17.69030541903117,58.50394411961248,4.005225787316025,0.39017141380533843,2023,3,10
20230311,4.0290981213383805,20.314531234335735,74.44218927616747,5.042558487608115,0.012783382887531853,2023,3,11
20230312,5.692201524731667,18.48093906366663,64.66149656928506,5.89261350182163,0.17484973437067222,2023,3,12
20230313,3.5978998930404655,19.157199303696565,55.01854205013767,3.05133497162641,0.11024179168395275,2023,3,13
20230314,0.1218287167084352,18.75450638124306,76.93808722952029,3.968532596798341,1.7846980465475366,2023,3,14
20230315,2.9157552697871942,15.687880835935584,70.66257746366603,3.080221904363859,0.037729198024916845,2023,3,15
20230316,5.681719373212376,18.001428124243237,60.61297796152041,4.252677651187009,0.05669565964842503,2023,3,16
20230317,3.316582736791852,20.869217179665092,71.73500815605624,3.290955580361216,0.22799594269753368,2023,3,17
20230318,0.8807316478795586,23.49242549700026,69.50683296391274,3.292853436964218,1.7549153022336244,2023,3,18
20230319,3.6890053644134078,19.157652648764774,59.2103427257833,4.749353927197614,0.4601806580198977,2023,3,19
20230320,3.654652382342908,18.27059141518396,62.458732942633446,4.463280039316559,0.6807132207435189,2023,3,20
20230321,1.6310202156412377,19.888025496351048,60.877819423485526,4.627533460303384,1.5514148362658535,2023,3,21
20230322,4.340611184466803,21.111647553769878,49.056812351130105,3.3408274158955775,0.08411429520138802,2023,3,22
20230323,2.9450005841142617,12.971681428752369,59.89847276885376,3.724923362986098,0.6937507869609854,2023,3,23
20230324,5.284561804444137,24.681138575409022,68.75736001802908,5.015333806808015,0.1432653965396887,2023,3,24
20230325,4.4164201183335186,22.016028547098156,51.05036411402316,3.204902487714059,0.3087743136914923,2023,3,25
20230326,3.301903468830542,23.90452204925641,52.1536758847034,4.907838383069608,1.4622642465482252,2023,3,26
20230327,4.207979005260382,21.787223507454677,58.301090527336804,3.8220059413125815,0.2977798840367602,2023,3,27
20230328,4.329519748558122,18.64520978836753,54.18614468205801,3.678691944618015,0.21418688184424226,2023,3,28
20230329,4.270535817944369,24.539432381359973,56.21416137534162,3.147200091407891,0.7652066629790362,2023,3,29
20230330,4.0484923063111715,20.807537610625676,71.19469596552679,3.0174528933662166,0.06517167358677321,2023,3,30
20230331,5.198353631470428,19.722024418900126,56.87974441455584,3.75394036553088,0.22330479066085188,2023,3,31
20230401,6.011138775242247,22.799028180183956,57.24828274598475,4.933800724327613,0.14259964137360853,2023,4,1
20230402,5.449016009085174,18.089480702715477,53.13340839336032,5.148355753615391,0.3292809454866885,2023,4,2
20230403,6.454399379413987,18.9754221642561,42.690851250130855,4.7092207973166165,0.002352297465243591,2023,4,3
20230404,4.389886907124063,22.22273709659801,55.096566084906584,4.005531733176037,0.5935132164944246,2023,4,4
20230405,4.815864519466312,21.292485346049226,54.19162112565905,3.6859804491582078,0.39360734263644465,2023,4,5
20230406,3.053577770315841,23.539668836841777,67.89022910868162,3.5186004179778245,1.0999368907795282,2023,4,6
20230407,4.881807500323737,19.749049806903997,64.55208296018465,3.6620568410710943,0.12333793658165802,2023,4,7
20230408,5.7743287561631655,25.638959020250972,54.89578865980262,5.950563004182767,0.47422236482830055,2023,4,8
20230409,3.4977709274925606,20.183694996342073,59.79489768777679,4.060547952209593,1.1645981720216851,2023,4,9
20230410,5.143822959413492,23.148516969000962,75.30310190660335,4.102249925494402,0.0794152866087961,2023,4,10
20230411,4.621043684038868,20.90176312620435,68.49202020071525,3.263226564000625,0.08348909708376745,2023,4,11
20230412,4.837297705092425,24.683796566755934,73.27387732255809,3.7018973993509388,0.11561445875014141,2023,4,12
20230413,2.330392041123001,24.178729621241445,54.022542913949565,3.3788920925006267,1.2861391050184934,2023,4,13
20230414,5.64949835666137,26.13515854778261,49.21684579676509,3.024528195521169,0.03701516877518515,2023,4,14
20230415,2.5373608992008045,21.185940226586546,50.60212500815694,4.4810641466905885,2.186452151455957,2023,4,15
20230416,5.613429625131378,25.155603386203055,46.94196226433877,3.543663751398805,0.6411821244702639,2023,4,16
20230417,4.239044769749127,22.554344793617393,43.99066045684789,5.524617622048252,1.200818681749576,2023,4,17
20230418,5.475790702297558,21.687729685564967,28.068931736055113,5.523329658814916,0.9566442500559774,2023,4,18
20230419,8.194666969709571,25.802592400950928,45.070395225221155,7.737193240298697,0.2617857491208989,2023,4,19
20230420,6.216124989977468,25.119430589318053,47.42983019046634,4.429483847866454,0.34243313131391045,2023,4,20
20230421,3.8237356335323014,22.617216689661216,60.10238959836999,3.1074663363075485,1.3038998516456721,2023,4,21
20230422,6.119378778487889,26.185404176481704,50.69701197505698,4.267054774637502,0.6206741029664716,2023,4,22
20230423,4.4908297205931635,21.066016679322477,48.21776862966846,3.7205426644786392,0.7054983946896571,2023,4,23
20230424,3.6580584369054336,21.078859595751158,65.04303951909647,3.192739261301705,1.022884726788099,2023,4,24
20230425,4.878897502935712,26.514725842386692,42.96480938125767,3.1018875934071124,0.2709736085022836,2023,4,25
20230426,3.0942973631423367,23.294172658438832,52.70060556922583,4.9558716985914915,1.7850891475393065,2023,4,26
20230427,6.385037891100479,24.759820508613284,61.71865465835369,6.195512170669296,0.5554687550146337,2023,4,27
20230428,5.763987835071366,23.179195893541547,40.93871066876647,3.3680165749249986,0.6121578060250605,2023,4,28
20230429,5.0114028148031835,24.93193292050045,32.86326192309153,3.969785510001885,0.8139605567898816,2023,4,29
20230430,7.1418311896575,26.03488951754329,55.71866096342841,4.8845217006438215,0.30755226468001085,2023,4,30
20230501,7.929527586487687,27.64500882057883,52.89246027963641,4.303493511742417,0.12737616878792157,2023,5,1
20230502,7.1990906192980235,25.87449732716625,42.52233924660621,3.557401386540151,0.059538849881665225,2023,5,2
20230503,5.724404556997739,23.811622552181248,42.646343620991075,5.202468418125044,0.41921082962361944,2023,5,3
20230504,5.523124293996282,26.952703241605224,22.539733072725884,3.0479672101547655,0.520291111010697,2023,5,4
20230505,3.4439805481070778,26.14862566944686,57.084461062501695,3.15506043752714,1.4175725347873886,2023,5,5
20230506,7.543298060695079,25.300344021206424,49.575383636934156,4.642157224656588,0.1569574124019343,2023,5,6
20230507,5.481554205071535,24.515099985052192,51.4740670357331,3.0819358590957533,0.1872503121506307,2023,5,7
20230508,6.067284950313662,27.52081699769937,58.20930005167045,3.489484171963395,0.02677350748292169,2023,5,8
20230509,7.17296059069764,26.198705523320147,30.538510400023462,3.474662046933957,0.06064587426975959,2023,5,9
20230510,6.871579287344075,22.070078090658527,50.570820365468286,4.8125533366988105,0.1422138176594682,2023,5,10
20230511,5.031174545335661,26.153001187129338,39.10900726737037,3.6545774464758924,1.1215023828478026,2023,5,11
20230512,8.494925041937819,27.155049456219828,54.319120379588924,6.957426114055737,0.19566269689082919,2023,5,12
20230513,5.649540874629731,23.12450943526472,34.684699174715156,3.053310470549262,0.4523469578991087,2023,5,13
20230514,6.734832803171045,23.162709865537128,51.3219438133247,4.438792552682768,0.4863397294856363,2023,5,14
20230515,2.25757041850156,22.849173489326777,32.88555173445249,3.3169370014132964,2.0360695427102353,2023,5,15
20230516,5.919645131035341,24.642835251926563,39.51370481315634,3.845066624445288,0.3617709025710861,2023,5,16
20230517,7.449973972420588,27.271114793783536,50.715880537191026,3.9017162915214314,0.2496863182811802,2023,5,17
20230518,7.277134508706275,26.704954126363305,26.49969693084168,3.5862995403317908,0.16464730534435412,2023,5,18
20230519,6.105840652357213,27.301249362328605,34.3869987339234,3.8119509978289168,0.6054283277399913,2023,5,19
20230520,5.506776130342207,26.49939644306652,46.81644271398023,4.327633029667634,0.7276663801061899,2023,5,20
20230521,2.865088012648775,22.808114294765932,37.36605011809053,3.110098717015146,1.6908314626801857,2023,5,21
20230522,5.643083806045124,19.837790337448958,12.922938601856572,3.0719816382325646,0.5676749412952479,2023,5,22
20230523,3.0552483637394783,26.637870375042898,50.438993754177346,4.1031379345196015,2.163728392900899,2023,5,23
20230524,10.629765239492277,28.052226525894742,33.048267752809814,7.813584525823495,0.094438201537762,2023,5,24
20230525,6.6291642994155735,30.393372025161376,52.24435381703835,4.197902215536756,0.8584137566932869,2023,5,25
20230526,6.632278772718508,23.212298190666395,59.83855789679559,3.1428538234806247,0.10861812519276104,2023,5,26
20230527,5.902279085596415,27.62916330619746,64.34719933914025,4.267286158279186,0.7597677759238513,2023,5,27
20230528,5.408634153901226,24.555589243287677,45.45618773601659,4.597266046497067,1.1004531744786787,2023,5,28
20230529,6.438018968666276,28.64837200384626,30.87895747719672,3.756645875828766,0.4111544684990799,2023,5,29
20230530,5.529574935324496,26.831727417205023,60.04548558374643,3.1663555082161348,0.39512645696037846,2023,5,30
20230531,6.80594982201932,25.57622196285659,38.64336505555906,5.135868682713462,0.6224947313176993,2023,5,31
20230601,7.128322700280602,29.60611247247158,39.00467770665156,4.050135064108688,0.10348966694449706,2023,6,1
20230602,7.952276333022753,31.110942672359958,46.78266237809642,4.225298828609771,0.23485225406726382,2023,6,2
20230603,4.648987370150957,25.740705230714966,51.954168092198216,3.4787380616375616,0.9628570832879211,2023,6,3
20230604,6.99709574436175,26.92411877517955,23.603287639675823,3.3560538634503208,0.19829301375669606,2023,6,4
20230605,8.348523007891874,28.86473397850762,37.707300963504224,3.4591303105288795,0.35334736913600506,2023,6,5
20230606,6.393971411325305,26.329532146713056,41.38048721770065,4.59601511244074,0.2354880996753402,2023,6,6
20230607,7.4434927873821986,25.89383261018772,54.24258031569131,4.032529315678071,0.06988951383254043,2023,6,7
20230608,6.450399902760188,25.673289106081757,36.776106345546445,3.749189989964282,0.6121142117084377,2023,6,8
20230609,7.832279145114669,28.30672901442209,34.19391220116236,4.642811045325388,0.6400592275838012,2023,6,9
20230610,7.608630647767937,29.89653526500995,57.19489747477158,3.697834854426661,0.40163710349447557,2023,6,10
20230611,7.530743742456458,29.760307383950465,48.520959136389436,4.5809784030349014,0.3449926469136967,2023,6,11
20230612,6.607202682454696,32.06900016984056,44.70631377689726,4.646860959236937,0.7304225616326608,2023,6,12
20230613,6.889108313937329,26.326483300612225,46.371184777656794,3.162087198705811,0.27933848779943765,2023,6,13
20230614,6.262930400161484,28.77227376345326,12.12989547817008,4.532004525349066,0.9407528118317986,2023,6,14
20230615,7.734931581311998,27.405916639311297,30.84315434661048,3.984290004236273,0.03132314021425711,2023,6,15
20230616,6.205028920301641,24.769473421679034,33.68970054455502,3.8129414449605656,0.7779273705160167,2023,6,16
20230617,7.870914490838604,29.477806942900262,42.96872546038894,6.447594026939504,0.5136811893882709,2023,6,17
20230618,8.063908744545902,28.38260453123895,39.78209752632701,4.589033794288751,0.40249437667809074,2023,6,18
20230619,3.7548376412850217,27.552724182817567,58.402064764706346,3.3222259801072407,2.1963075200226756,2023,6,19
20230620,5.676984783194139,26.026654302153755,32.303786115921504,3.3636010261737894,0.8706927412738714,2023,6,20
20230621,4.719809879761835,27.864908451013328,53.16221154296906,3.80126020889204,1.2125592192293217,2023,6,21
20230622,7.306377241913881,28.66154027286495,41.79209848226582,3.387534871430366,0.33926507705401765,2023,6,22
20230623,6.42952552596722,26.371626192316956,51.05775029704168,4.54359883392758,0.9089605033948146,2023,6,23
20230624,5.727653096810907,28.892333795298754,33.40205803289936,3.5353300012290294,0.6561727300493564,2023,6,24
20230625,8.426345463395604,31.040916160062242,35.23449948083021,4.385359948020986,0.46449106137373186,2023,6,25
20230626,8.012199229883478,24.035060215887835,42.08236092348327,5.2220352319257675,0.17504688676257885,2023,6,26
20230627,7.76948571385969,31.18881424738649,65.35409887657471,3.9787331236556285,0.0453062436253255,2023,6,27
20230628,8.312911946060488,27.710654938146565,28.500120388243957,4.509802678129667,0.06944172482596285,2023,6,28
20230629,7.8177948367770504,27.121347763494565,26.271951232410586,3.01256140563642,0.26320207657210254,2023,6,29
20230630,6.718235296868516,26.78683133838579,39.809582750299974,4.221034177342531,0.6396649818289519,2023,6,30
20230701,7.024598138118501,28.215004215751296,45.13719951739608,3.423727280623599,0.4759516614710504,2023,7,1
20230702,8.731675755488052,30.945853233995123,44.59888815225462,6.356187025323841,0.04365378379967346,2023,7,2
20230703,6.052708127217986,29.834146940856456,49.01085441072639,3.959431530186831,0.790767526248436,2023,7,3
